Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
26.0,1,23.0,3,5.0,3.0,2.0,0,3,0,2.0,17305.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
41.0,1,9.0,3,5.0,3.0,4.0,0,5,0,2.0,21487.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
45.0,1,9.0,3,4.0,3.0,7.0,1,1,0,2.0,28887.0,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False
34.0,2,9.0,4,4.0,3.0,3.0,0,1,1,3.0,22278.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
36.0,3,6.0,3,3.0,3.0,7.0,0,1,1,1.0,21815.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
33.0,1,9.0,4,4.0,3.0,2.0,0,5,1,2.0,21746.0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
36.0,3,17.0,3,5.0,5.0,2.0,0,5,1,2.0,28984.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
29.0,1,8.0,2,4.0,5.0,1.0,0,4,1,1.0,18339.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
50.0,1,7.0,3,5.0,3.0,2.0,1,3,1,1.0,32642.0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False
33.0,3,28.0,3,3.0,4.0,1.0,0,2,0,1.0,21146.0,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False
21.0,1,18.0,4,5.0,5.0,3.0,1,3,1,3.0,21278.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
36.0,3,10.0,4,4.0,3.0,8.0,0,5,0,2.0,26501.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
39.0,2,7.0,3,4.0,4.0,2.0,1,1,1,2.0,21669.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
45.0,3,7.0,4,4.0,5.0,7.0,1,1,1,2.0,24132.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
31.0,2,8.0,3,4.0,5.0,4.0,0,3,0,1.0,21410.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
19.0,3,28.0,2,3.0,3.0,2.0,1,2,0,1.0,16675.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
21.0,3,15.0,2,3.0,3.0,2.0,0,4,1,0.0,17610.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
57.0,1,6.0,2,3.0,3.0,3.0,0,3,0,1.0,21755.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
45.0,3,15.0,3,3.0,5.0,5.0,1,1,0,0.0,25761.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
26.0,1,8.0,2,1.0,3.0,2.0,0,3,1,1.0,20472.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
33.0,1,11.0,2,4.0,3.0,5.0,0,3,0,0.0,22119.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
40.0,3,16.0,3,4.0,4.0,3.0,0,4,0,0.0,24705.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
41.0,3,9.0,4,4.0,4.0,5.0,0,3,1,2.0,24355.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
41.0,1,26.0,3,4.0,3.0,2.0,1,2,1,2.0,21419.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
44.0,1,17.0,3,4.0,3.0,2.0,0,5,0,2.0,21133.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
53.0,3,6.0,2,3.0,5.0,1.0,0,2,1,1.0,23381.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
32.0,1,8.0,3,3.0,3.0,1.0,0,3,1,1.0,18068.0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
29.0,3,16.0,4,4.0,3.0,3.0,0,3,1,1.0,23931.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
29.0,3,7.0,4,4.0,3.0,5.0,0,3,1,1.0,21587.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
28.0,1,15.0,3,3.0,3.0,6.0,0,3,0,0.0,17377.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
30.0,1,7.0,3,4.0,5.0,2.0,0,3,1,1.0,24051.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
30.0,3,27.0,3,4.0,3.0,3.0,0,3,0,2.0,20835.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
54.0,3,13.0,3,4.0,3.0,4.0,1,5,0,1.0,20984.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
35.0,3,10.0,3,6.0,3.0,7.0,0,1,1,1.0,24707.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
46.0,2,31.0,3,4.0,4.0,3.0,0,4,0,2.0,20855.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
28.0,1,12.0,3,4.0,3.0,2.0,1,1,1,2.0,21057.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
52.0,3,9.0,2,4.0,5.0,2.0,0,5,1,0.0,31856.0,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False
28.0,3,10.0,4,2.0,3.0,3.0,1,1,1,1.0,23325.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
31.0,1,9.0,3,4.0,3.0,2.0,0,4,1,1.0,21242.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
33.0,1,10.0,2,4.0,4.0,7.0,0,4,0,1.0,17622.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
32.0,3,9.0,3,4.0,5.0,2.0,0,1,0,1.0,24010.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
33.0,3,16.0,3,6.0,3.0,2.0,0,2,0,2.0,23346.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
29.0,1,8.0,2,3.0,3.0,2.0,0,3,0,0.0,23853.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
35.0,1,9.0,4,5.0,3.0,5.0,0,5,1,3.0,21446.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
25.0,1,24.0,4,4.0,4.0,3.0,0,1,1,3.0,20888.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
38.0,1,23.0,3,4.0,3.0,1.0,0,2,0,2.0,23823.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
51.0,3,15.0,3,4.0,3.0,5.0,1,5,1,1.0,25474.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False
43.0,1,10.0,4,2.0,3.0,4.0,1,5,1,1.0,23909.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
52.0,1,5.0,2,3.0,4.0,1.0,0,3,1,1.0,25445.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
31.0,3,13.0,3,3.0,3.0,5.0,0,2,0,0.0,22547.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
38.0,1,18.0,1,4.0,5.0,3.0,0,5,1,0.0,21288.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
23.0,1,9.0,4,4.0,3.0,2.0,0,5,1,1.0,21201.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
26.0,3,6.0,2,3.0,3.0,2.0,0,5,0,1.0,20296.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
34.0,1,12.0,4,4.0,4.0,8.0,0,3,1,3.0,30556.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
32.0,1,14.0,3,4.0,3.0,5.0,0,3,1,1.0,24593.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
23.0,1,10.0,3,4.0,3.0,2.0,1,5,1,2.0,22849.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
29.0,1,16.0,3,3.0,4.0,1.0,0,5,0,0.0,18291.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
38.0,3,16.0,3,4.0,3.0,1.0,1,3,1,0.0,23740.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
41.0,2,25.0,3,2.0,5.0,2.0,0,1,1,2.0,21065.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
49.0,3,9.0,3,3.0,4.0,5.0,0,3,1,1.0,26798.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
37.0,1,23.0,3,2.0,5.0,3.0,0,2,1,1.0,21421.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
49.0,1,13.0,4,5.0,3.0,4.0,0,1,0,3.0,22918.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
47.0,3,12.0,4,4.0,3.0,6.0,1,5,1,2.0,24450.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
21.0,3,9.0,3,4.0,3.0,3.0,0,4,0,1.0,21461.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
55.0,3,8.0,2,3.0,3.0,5.0,0,2,0,1.0,20160.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
42.0,2,8.0,3,1.0,5.0,1.0,0,1,1,1.0,21272.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
26.0,1,8.0,2,1.0,3.0,2.0,0,3,1,1.0,20472.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
36.0,1,7.0,4,5.0,5.0,3.0,0,1,0,3.0,21128.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
37.0,3,10.0,4,5.0,3.0,2.0,0,3,1,1.0,26322.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
34.0,1,33.0,3,3.0,4.0,3.0,0,3,1,0.0,17311.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
25.0,3,19.0,2,3.0,3.0,2.0,0,3,1,1.0,17096.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
36.0,3,7.0,3,5.0,5.0,2.0,0,2,0,2.0,22990.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
28.0,1,15.0,3,3.0,3.0,2.0,0,1,1,0.0,17070.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
34.0,3,23.0,4,4.0,5.0,7.0,0,3,1,1.0,24002.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
28.0,3,9.0,4,6.0,4.0,4.0,1,5,1,2.0,21195.0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
56.0,1,29.0,4,5.0,4.0,7.0,0,1,1,2.0,22215.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
53.0,1,35.0,3,2.0,3.0,4.0,1,4,0,1.0,31925.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
33.0,3,15.0,3,3.0,5.0,1.0,1,3,0,1.0,23224.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
39.0,1,8.0,2,3.0,3.0,1.0,0,3,1,0.0,27169.0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
42.0,3,27.0,4,4.0,4.0,3.0,1,4,0,2.0,21818.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
30.0,1,14.0,4,5.0,3.0,8.0,0,5,1,1.0,21210.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
59.0,1,16.0,4,5.0,4.0,6.0,1,1,1,2.0,22024.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
52.0,1,8.0,2,4.0,3.0,1.0,0,3,0,0.0,18212.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
39.0,1,12.0,2,4.0,5.0,5.0,0,4,1,0.0,24991.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
35.0,1,13.0,3,4.0,5.0,4.0,0,4,0,1.0,21638.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
38.0,1,9.0,2,3.0,3.0,4.0,0,3,1,1.0,17821.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
33.0,3,14.0,4,5.0,3.0,3.0,0,3,1,3.0,24162.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
39.0,1,14.0,3,2.0,3.0,3.0,0,3,0,1.0,21288.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
38.0,1,17.0,4,4.0,5.0,8.0,0,1,1,3.0,22130.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
33.0,1,12.0,4,3.0,4.0,2.0,1,2,1,1.0,21976.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
47.0,3,9.0,4,4.0,3.0,6.0,1,3,0,3.0,29046.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
45.0,1,6.0,3,2.0,3.0,1.0,0,4,1,2.0,34202.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
25.0,1,30.0,3,2.0,3.0,3.0,1,4,0,1.0,21403.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
43.0,1,16.0,4,5.0,3.0,2.0,0,1,1,2.0,38291.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
30.0,1,26.0,3,4.0,3.0,6.0,0,5,0,1.0,22940.0,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False
57.0,1,6.0,2,3.0,3.0,3.0,0,3,1,1.0,21755.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
27.0,3,8.0,2,5.0,3.0,4.0,0,4,1,1.0,20071.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
33.0,3,14.0,2,3.0,3.0,1.0,0,2,1,1.0,22104.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
53.0,3,12.0,2,3.0,3.0,3.0,1,5,0,0.0,17306.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
60.0,1,10.0,3,2.0,5.0,6.0,1,1,0,2.0,21348.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
37.0,1,16.0,3,3.0,3.0,7.0,0,3,1,2.0,25048.0,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False
38.0,1,7.0,3,4.0,3.0,3.0,0,1,1,1.0,20793.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
28.0,1,6.0,3,4.0,3.0,2.0,0,4,0,1.0,16563.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
27.0,1,30.0,3,4.0,3.0,3.0,0,3,1,2.0,21564.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
42.0,1,8.0,3,4.0,3.0,4.0,0,1,1,0.0,21781.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
30.0,1,11.0,2,3.0,4.0,1.0,0,3,0,0.0,17422.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
25.0,3,25.0,2,4.0,4.0,2.0,1,1,0,1.0,17413.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
26.0,3,17.0,3,4.0,3.0,2.0,0,1,1,1.0,23628.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
58.0,1,8.0,2,3.0,3.0,5.0,0,1,0,0.0,17479.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
23.0,1,10.0,3,5.0,3.0,2.0,1,3,0,2.0,21531.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
33.0,1,9.0,2,3.0,3.0,2.0,1,1,1,1.0,17909.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
42.0,1,9.0,3,1.0,3.0,3.0,1,5,1,0.0,20231.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
32.0,1,10.0,4,4.0,3.0,2.0,0,4,1,1.0,32353.0,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False
27.0,1,7.0,4,6.0,3.0,5.0,0,4,1,3.0,23042.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
37.0,3,15.0,3,4.0,3.0,6.0,0,3,1,2.0,23757.0,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
26.0,1,6.0,3,4.0,3.0,2.0,0,1,0,0.0,17007.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
40.0,3,15.0,2,3.0,5.0,1.0,0,3,1,1.0,20473.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
34.0,1,14.0,3,3.0,3.0,4.0,0,4,0,1.0,21142.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
41.0,3,9.0,3,4.0,4.0,2.0,0,2,0,2.0,24393.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
29.0,1,34.0,3,3.0,3.0,5.0,0,5,0,1.0,17514.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
49.0,1,14.0,3,4.0,4.0,2.0,0,3,1,2.0,20130.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
37.0,1,13.0,3,4.0,3.0,2.0,0,5,1,2.0,21888.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
36.0,1,6.0,3,5.0,5.0,3.0,1,2,1,2.0,25252.0,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False
30.0,1,17.0,3,5.0,3.0,3.0,0,4,1,1.0,25301.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
49.0,3,14.0,4,4.0,3.0,4.0,1,4,1,2.0,21333.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
44.0,1,16.0,4,4.0,3.0,5.0,1,3,1,3.0,24357.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
49.0,3,17.0,2,3.0,3.0,2.0,0,4,0,0.0,22654.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
40.0,3,22.0,4,4.0,5.0,2.0,0,1,1,3.0,32019.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False
32.0,1,7.0,3,6.0,3.0,2.0,0,3,0,1.0,23023.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
39.0,3,10.0,4,4.0,3.0,2.0,0,1,1,2.0,29287.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
37.0,1,9.0,4,4.0,3.0,6.0,0,5,1,2.0,21197.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
34.0,3,12.0,3,4.0,3.0,3.0,1,1,0,2.0,21529.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
33.0,1,8.0,2,3.0,3.0,1.0,0,3,1,0.0,17500.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
22.0,1,17.0,3,5.0,5.0,3.0,0,3,0,2.0,20094.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
26.0,3,10.0,4,4.0,5.0,3.0,1,4,1,1.0,22872.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
26.0,1,30.0,3,5.0,3.0,2.0,1,3,0,1.0,17340.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
44.0,1,8.0,3,1.0,3.0,2.0,0,4,1,2.0,17011.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
50.0,3,6.0,3,3.0,3.0,1.0,0,3,1,1.0,21728.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
46.0,3,9.0,3,6.0,3.0,2.0,0,5,1,2.0,25310.0,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False
32.0,1,14.0,3,4.0,3.0,5.0,0,3,0,2.0,24593.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
43.0,3,19.0,3,4.0,5.0,2.0,1,5,1,2.0,32436.0,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
40.0,1,22.0,2,4.0,3.0,7.0,0,5,0,0.0,20094.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
45.0,1,31.0,3,6.0,3.0,4.0,0,3,0,1.0,22386.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
31.0,1,7.0,3,5.0,3.0,3.0,0,5,1,2.0,27152.0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
31.0,1,9.0,3,5.0,3.0,3.0,0,4,1,1.0,22830.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
34.0,3,15.0,3,3.0,3.0,2.0,0,2,1,2.0,20714.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
22.0,1,9.0,2,4.0,3.0,1.0,1,3,0,0.0,17853.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
41.0,3,15.0,3,3.0,3.0,4.0,1,1,0,1.0,23189.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
40.0,1,31.0,3,4.0,4.0,3.0,1,1,0,1.0,22582.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
55.0,1,24.0,3,4.0,3.0,2.0,0,5,0,1.0,29417.0,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False
44.0,3,22.0,3,5.0,3.0,5.0,0,5,1,1.0,25482.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
42.0,1,6.0,3,3.0,5.0,4.0,0,3,1,1.0,17576.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
21.0,1,6.0,3,4.0,4.0,2.0,1,5,0,2.0,17070.0,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False
42.0,2,8.0,2,3.0,3.0,1.0,1,4,1,1.0,17696.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
52.0,1,10.0,1,3.0,3.0,3.0,0,5,1,0.0,31555.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
31.0,1,30.0,3,4.0,5.0,2.0,0,5,0,2.0,21812.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
36.0,1,9.0,3,4.0,4.0,7.0,0,1,0,1.0,23103.0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
27.0,1,9.0,3,4.0,3.0,2.0,1,1,0,2.0,17566.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
51.0,1,10.0,2,3.0,3.0,1.0,1,1,0,0.0,17461.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
30.0,2,14.0,3,4.0,3.0,7.0,0,5,1,2.0,17180.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
30.0,3,30.0,3,5.0,5.0,3.0,0,3,0,1.0,26014.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
25.0,1,31.0,3,4.0,4.0,2.0,0,5,1,1.0,22275.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
42.0,1,27.0,2,3.0,3.0,3.0,0,1,0,0.0,20265.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
38.0,1,31.0,2,4.0,4.0,4.0,0,3,0,1.0,27061.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
49.0,1,6.0,2,4.0,3.0,1.0,1,3,0,0.0,28964.0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False
49.0,1,7.0,4,5.0,3.0,2.0,1,5,0,1.0,24059.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
43.0,1,9.0,4,5.0,3.0,5.0,0,2,0,2.0,25459.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
36.0,3,6.0,4,4.0,5.0,3.0,0,4,0,1.0,27747.0,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
47.0,1,8.0,3,3.0,3.0,6.0,0,1,0,0.0,20070.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
35.0,1,34.0,4,4.0,4.0,4.0,0,3,0,1.0,20989.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
42.0,3,16.0,4,4.0,3.0,5.0,1,2,0,2.0,26867.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
49.0,1,24.0,2,4.0,3.0,2.0,1,3,1,0.0,34502.0,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
29.0,3,6.0,2,4.0,3.0,7.0,1,1,1,1.0,17800.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
42.0,1,23.0,2,1.0,5.0,4.0,1,1,1,1.0,21545.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
33.0,1,9.0,3,4.0,3.0,6.0,1,5,1,1.0,23676.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
49.0,1,27.0,3,4.0,3.0,6.0,0,1,1,1.0,20937.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
29.0,1,15.0,3,5.0,4.0,3.0,0,4,0,2.0,20832.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
43.0,1,35.0,3,5.0,3.0,2.0,0,3,0,2.0,23201.0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
51.0,3,32.0,3,3.0,3.0,3.0,0,3,1,1.0,31307.0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
26.0,1,6.0,2,4.0,3.0,2.0,1,4,0,0.0,17933.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
31.0,3,6.0,2,5.0,3.0,2.0,0,3,1,1.0,16359.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
38.0,1,7.0,3,5.0,3.0,3.0,0,2,1,2.0,25152.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
54.0,1,7.0,3,5.0,3.0,6.0,1,1,0,1.0,31643.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
35.0,1,8.0,3,3.0,5.0,3.0,0,4,1,2.0,20093.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
46.0,2,31.0,3,4.0,4.0,3.0,0,4,0,1.0,20855.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
32.0,1,31.0,4,5.0,5.0,3.0,0,5,0,3.0,25490.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
39.0,1,24.0,4,5.0,3.0,2.0,0,2,0,3.0,27501.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
35.0,1,8.0,2,4.0,4.0,3.0,0,4,1,0.0,25274.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
40.0,1,16.0,3,4.0,5.0,3.0,0,4,1,1.0,23829.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
37.0,1,16.0,4,5.0,3.0,2.0,1,1,1,3.0,22066.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
41.0,1,15.0,3,3.0,3.0,3.0,0,4,0,2.0,34419.0,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True
31.0,3,17.0,4,5.0,3.0,3.0,0,1,0,2.0,25256.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
35.0,1,10.0,3,3.0,3.0,2.0,0,4,1,1.0,16951.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
39.0,1,17.0,4,4.0,3.0,2.0,0,5,0,3.0,21362.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
34.0,3,9.0,3,4.0,3.0,4.0,1,3,0,0.0,23103.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
58.0,1,11.0,2,4.0,4.0,3.0,1,5,1,1.0,25552.0,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False
32.0,1,12.0,4,4.0,5.0,2.0,0,1,0,3.0,28614.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
21.0,1,24.0,3,3.0,3.0,2.0,0,3,1,2.0,17693.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
35.0,1,36.0,3,4.0,3.0,6.0,0,3,0,1.0,24107.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
